it,bt,km,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,car_links,Top Feature 3,Top Feature 4,Top Feature 5,Top Feature 6,Top Feature 7,Top Feature 8,commonIcon,Top Feature 9,Insurance Validity,Fuel Type,Seats,RTO,Transmission,Mileage,Engine,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Alloy Wheel Size,city,color
0,Hatchback,50000,1,Honda,Honda Jazz,2016,1339,1.2 V i VTEC,5.5,https://www.cardekho.com/used-car-details/used-Honda-Jazz-1.2-V-I-Vtec-cars-New-Delhi_5a5995ed-c694-4782-9e9f-a1e491b32d1d.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,DL4C,Manual,19,1199,88.7,110,others,i-VTEC Petrol Engine,4,4,SOHC,PGM - Fi,No,No,3955,1694,1544,2530,1295,1290,1044,1340,5,FWD,Power,5.1,Disc,Drum,172,13.7,"Tubeless,Radial",5,354,15,Delhi,others
0,Hatchback,70000,1,Maruti,Maruti Alto K10,2013,3957,LXI,1.7,https://www.cardekho.com/used-car-details/used-Maruti-Alto-K10-Lxi-cars-Greater-Noida_82690799-f30d-4980-9036-2cfc8aa8ade5.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Halogen Headlamps,Rear Seat Belts,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,UP32,Manual,21,998,67.1,90,others,K Series Petrol Engine,3,4,DOHC,CRDi,No,No,3620,1475,1460,2360,1295,1290,760,1185,5,FWD,Power,4.6,Disc,Drum,165,13.3,"Tubeless,Radial",5,510,13,Delhi,others
0,Hatchback,47688,1,Maruti,Maruti Baleno,2017,6777,Delta,4.5,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-Delta-cars-Gurgaon_5abb8963-dd8f-49d8-8c3f-181c86a4a23b.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,HR26,Manual,21,1197,81.8,113,white,1.2L VVT Engine,4,4,DOHC,MPFI,No,No,3995,1745,1510,2520,1515,1525,865,1340,5,FWD,Hydraulic,4.9,Disc,Drum,165,12.36,"Tubeless,Radial",5,339,13,Delhi,white
0,Sedan,100000,3,Toyota,Toyota Corolla Altis,2009,2149,1.8 J,1.1,https://www.cardekho.com/used-car-details/used-Toyota-Corolla-Altis-1.8-J-cars-Gurgaon_8ec02e79-d991-4dae-8d05-cfb1cda8d06d.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Third Party,Petrol,5,DL01,Manual,15,1798,138,173,white,2ZR-FE Gasoline 4Cylinder,4,4,DOHC,EFI(Electronic Fuel Injection),No,No,4540,1760,1480,2600,1530,1535,1180,1640,6,FWD,Power,5.3,Disc,Disc,205,10.42,"Tubeless,Radial",4,510,15,Delhi,white
0,Hatchback,90000,2,Nissan,Nissan Micra,2014,3292,Diesel XE,2,https://www.cardekho.com/used-car-details/used-Nissan-Micra-Diesel-Xe-cars-Ghaziabad_b9d38a3c-43d7-454f-ad49-7d9d6e32178c.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Child Safety Locks,Driver Air Bag,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Third Party,Diesel,5,DL01,Manual,23,1461,63.1,160,white,In-Line Diesel Engine,4,2,SOHC,EFI(Electronic Fuel Injection),Yes,No,3825,1665,1525,2450,1295,1290,1010,1340,5,FWD,Power,4.65,Disc,Drum,160,14,"Tubeless,Radial",5,251,15,Delhi,white
0,Hatchback,40000,2,Mahindra,Mahindra KUV 100 NXT,2018,6065,G80 K2,3.5,https://www.cardekho.com/used-car-details/used-Mahindra-Kuv-100-Nxt-G80-K2-cars-Greater-Noida_cffb0897-4fc3-4377-9c57-4787d86fd4f3.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Third Party,Petrol,6,DL8C,Manual,18,1198,82,115,others,mFALCON G80 Engine,3,4,DOHC,MPFI,No,No,3700,1735,1655,2385,1490,1490,905,1340,5,FWD,Power,5.05,Disc,Drum,160,14.5,"Tubeless,Radial",5,243,13,Delhi,others
0,SUV,50000,1,Renault,Renault Duster,2016,5040,85PS Diesel RxE,4.1,https://www.cardekho.com/used-car-details/used-Renault-Duster-85ps-Diesel-Rxe-cars-Ghaziabad_dc5b98bf-a56e-4c5f-9c6f-901a13c83483.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Third Party,Diesel,5,DL1C,Manual,20,1461,83.8,200,white,dCi THP Diesel Engine,4,4,DOHC,CRDi,Yes,No,4315,1822,1695,2673,1560,1567,1140,1777,5,FWD,Power,5.2,Disc,Drum,156,13.9,"Tubeless,Radial",5,475,13,Delhi,white
0,Sedan,30000,2,Toyota,Toyota Corolla Altis,2012,2152,G,5,https://www.cardekho.com/used-car-details/used-Toyota-Corolla-Altis-G-cars-Gurgaon_89430cd1-34a9-42f5-99f8-a4db721325b7.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,DL01,Manual,15,1798,138.1,173,others,DOHC Dual VVT-i Petrol En,4,4,DOHC,EFI(Electronic Fuel Injection),No,No,4620,1776,1475,2700,1530,1535,1340,1340,6,FWD,Power,5.3,Disc,Disc,205,10.42,"Tubeless,Radial",4,475,15,Delhi,others
0,Hatchback,106711,2,Maruti,Maruti Baleno,2018,3960,1.2 CVT Zeta,5.43,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Cvt-Zeta-cars-Ghaziabad_86125d35-1159-42d7-bc35-33b501c1d4fd.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Zero Dep,Petrol,5,UP16,Automatic,21,1197,83.1,115,silver,VVT Petrol Engine,4,4,DOHC,MPFI,No,No,3995,1745,1510,2520,1505,1515,920,1360,5,FWD,Power,4.9,Disc,Drum,180,12.79,"Tubeless,Radial",5,339,16,Delhi,silver
0,Hatchback,83741,1,Hyundai,Hyundai i20,2017,1481,Sportz 1.2,5.14,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Sportz-1.2-cars-Ghaziabad_533779c9-8068-44cf-add8-6a1a0578d018.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Zero Dep,Petrol,5,UP16,Manual,19,1197,81.83,114.7,others,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3985,1734,1505,2570,1505,1503,1066,1340,5,FWD,Power,5.2,Disc,Drum,170,13.2,Tubeless,5,295,16,Delhi,others
0,Sedan,105792,1,Volkswagen,Volkswagen Vento,2018,1995,1.5 TDI Highline,7.47,https://www.cardekho.com/buy-used-car-details/used-Volkswagen-Vento-1.5-Tdi-Highline-cars-Noida_d7080239-714b-402d-9e08-64ceca33c785.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Diesel,5,UP14,Manual,22,1498,108.6,250,silver,TDI Diesel Engine,4,4,DOHC,CRDI,Yes,No,4390,1699,1467,2553,1457,1500,1216,1750,5,FWD,Power,5.4,Disc,Drum,180,11.07,"Tubeless,Radial",4,494,15,Delhi,silver
0,Hatchback,88750,1,Maruti,Maruti Baleno,2019,3969,1.2 Zeta,5.93,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Zeta-cars-Noida_ef3a9f02-56a7-4e84-834f-37173dea1d62.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Zero Dep,Petrol,5,UP80,Manual,21,1197,83.1,115,silver,VVT Petrol Engine,4,4,DOHC,MPFI,No,No,3995,1745,1510,2520,1505,1515,880,1340,5,FWD,Power,4.9,Disc,Drum,180,12.36,"Tubeless,Radial",5,339,16,Delhi,silver
0,Hatchback,89972,1,Hyundai,Hyundai i20 Active,2018,1662,1.2 S,5.39,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Active-1.2-S-cars-Noida_b921316c-b7a3-46c1-bba6-05dba37c8f61.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,UP53,Manual,17,1197,81.86,114.73,others,VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3995,1760,1555,2570,1295,1290,1020,1340,5,FWD,Power,5.2,Disc,Drum,160,14,"Tubeless,Radial",5,285,16,Delhi,others
0,Sedan,50000,1,Volkswagen,Volkswagen Vento,2014,2021,Petrol Comfortline,3.35,https://www.cardekho.com/used-car-details/used-Volkswagen-Vento-Petrol-Comfortline-cars-New-Delhi_9fae2433-d63d-4977-a47a-5b0228a50958.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Child Safety Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,UP16,Manual,15,1598,103.6,153,others,In Line Petrol Engine,4,4,DOHC,MPFI,No,No,4384,1699,1466,2552,1295,1290,1130,1720,5,FWD,Power,5.4,Disc,Drum,185,12.36,"Tubeless,Radial",4,480,15,Delhi,others
0,Hatchback,36785,2,Honda,Honda Jazz,2019,6505,VX,5.94,https://www.cardekho.com/buy-used-car-details/used-Honda-Jazz-Vx-cars-Ghaziabad_7192e6b8-a551-486e-b387-a9866bf81858.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,UP16,Manual,18,1199,88.7,110,brown,i-VTEC Petrol Engine,4,4,SOHC,PGM - Fi,No,No,3955,1694,1544,2530,1295,1290,1044,1340,5,FWD,Power,5.1,Disc,Drum,172,13.7,"Tubeless,Radial",5,354,15,Delhi,brown
0,Sedan,48000,1,Hyundai,Hyundai Verna,2019,6168,VTVT 1.4 EX,9.1,https://www.cardekho.com/used-car-details/used-Hyundai-Verna-Vtvt-1.4-Ex-cars-New-Delhi_e63f53dc-cb5e-4f1c-b2bb-6bde23d53d4d.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,HR26,Manual,19,1368,98.6,132.38,white,Kappa Dual VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,4440,1729,1475,2600,1295,1290,1208,1340,6,FWD,Power,5.3,Disc,Drum,165,11.31,Tubeless,4,480,15,Delhi,white
0,MUV,50000,1,Renault,Renault Triber,2021,6996,RXZ EASY-R AMT BSVI,7.6,https://www.cardekho.com/used-car-details/used-Renault-Triber-Rxz-Easy-r-Amt-Bsvi-cars-Gurgaon_0fa3659b-89d8-4fe0-8628-9bf451b60f95.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,7,HR78,Automatic,18,999,71.01,96,others,OM654M,3,4,DOHC,MPFi,Yes,No,3991,1739,1643,2450,1527,1525,947,1340,5,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless, Radial",5,84,17,Delhi,others
0,SUV,40000,1,Maruti,Maruti Vitara Brezza,2016,4297,VDi,4.9,https://www.cardekho.com/used-car-details/used-Maruti-Vitara-Brezza-Vdi-cars-New-Delhi_7d3073c8-a541-4724-96b0-c5b4467e2d4f.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Diesel,5,DL01,Manual,24,1248,88.5,200,others,DDiS 200 Diesel Engine,4,4,DOHC,CRDi,Yes,No,3995,1790,1640,2500,1295,1290,1180,1680,5,FWD,Power,5.2,Disc,Drum,172,12.36,"Tubeless,Radial",5,328,17,Delhi,others
0,Hatchback,59000,1,Hyundai,Hyundai i20,2017,5699,1.2 Spotz,5.21,https://www.cardekho.com/used-car-details/used-Hyundai-I20-1.2-Spotz-cars-New-Delhi_b1f765c3-257c-4c29-ad80-bda12d29d0a7.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,UP16,Manual,19,1197,81.83,114.7,white,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3985,1734,1505,2570,1505,1503,1066,1340,5,FWD,Power,5.2,Disc,Drum,170,13.2,Tubeless,5,295,17,Delhi,white
0,SUV,110000,1,Kia,Kia Seltos,2019,7115,HTK Plus D,9,https://www.cardekho.com/used-car-details/used-Kia-Seltos-Htk-Plus-D-cars-New-Delhi_17070130-3088-4af7-9a59-6f8dc83c575b.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Diesel,5,DL12,Manual,21,1493,113.43,250,others,1.5 L CRDi VGT,4,4,DOHC,CRDi,Yes,No,4315,1800,1645,2610,1295,1290,1475,1340,6,FWD,Hydraulic,5.3,Disc,Disc,165,12.36,"Tubeless, Radial",5,433,16,Delhi,others
0,Sedan,48000,1,Skoda,Skoda Rapid,2020,7836,1.0 TSI Ambition,7.65,https://www.cardekho.com/used-car-details/used-Skoda-Rapid-1.0-Tsi-Ambition-cars-Noida_0f8ef0e1-0f57-4d13-b1ca-34aa9335e2d3.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,UP32,Manual,19,999,108.62,175,white,1.0L TSI Petrol,3,4,DOHC,Direct Injection,Yes,No,4413,1699,1466,2552,1295,1290,1112,1670,6,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",4,460,R15,Delhi,white
0,Sedan,22424,1,Hyundai,Hyundai Xcent,2017,5786,1.2 VTVT SX Option,5.55,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Xcent-1.2-Vtvt-Sx-Option-cars-Noida_99f7a83c-7757-4508-b459-6d4734e42249.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Zero Dep,Petrol,5,DL1C,Manual,20,1197,81.86,113.75,silver,1.2L Kappa Dual VTVT Petrol,4,4,DOHC,MPFI,No,No,3995,1660,1520,2425,1479,1493,1160,1340,5,FWD,Power,4.7,Disc,Drum,172,12.36,Tubeless,4,407,15,Delhi,silver
0,Sedan,58147,1,Hyundai,Hyundai Xcent,2017,5785,1.2 VTVT SX,4.77,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Xcent-1.2-Vtvt-Sx-cars-Ghaziabad_19246588-c301-49f5-966c-0aa4a77306b2.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,UP16,Manual,20,1197,81.86,113.75,red,1.2L Kappa Dual VTVT Petrol,4,4,DOHC,MPFI,No,No,3995,1660,1520,2425,1479,1493,1140,1340,5,FWD,Power,4.7,Disc,Drum,172,12.36,Tubeless,4,407,14,Delhi,red
0,Hatchback,67000,1,Hyundai,Hyundai Grand i10,2015,7715,Magna,3.41,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Magna-cars-New-Delhi_2b069e25-042f-488a-99fd-c2675b2b02a9.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Third Party,Petrol,5,UP16,Manual,19,1197,81.86,113.75,grey,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3765,1660,1520,2425,1479,1493,1080,1340,5,FWD,Power,4.8,Disc,Drum,165,12.9,Tubeless,5,256,14,Delhi,grey
0,Hatchback,112479,1,Maruti,Maruti Celerio,2019,6050,VXI Optional AMT BSIV,4.76,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Vxi-Optional-Amt-Bsiv-cars-Faridabad_29168c8e-3f31-4f24-b126-1fa43abc14f2.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Zero Dep,Petrol,5,HR36,Automatic,23,998,67.04,90,others,K10B Engine,3,4,DOHC,MPFi,No,No,3695,1600,1560,2425,1420,1410,845,1250,5,FWD,Power,4.7,Disc,Drum,150,15.05,"Tubeless, Radial",5,235,14,Delhi,others
0,Sedan,25494,1,Maruti,Maruti Swift Dzire,2018,7079,AMT VXI,6.11,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Amt-Vxi-cars-Noida_857411bb-9dcd-4de9-aa46-8e5d5cfa75f2.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Zero Dep,Petrol,5,UP16,Automatic,21,1197,81.8,113,brown,K Series VVT Engine,4,4,DOHC,MPFI,No,No,3995,1735,1515,2450,1530,1520,860,1315,5,FWD,Power,4.8,Disc,Drum,165,12.6,"Tubeless,Radial",4,378,14,Delhi,brown
0,SUV,78000,2,Hyundai,Hyundai Creta,2016,1444,1.6 CRDi AT SX Plus,7.9,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Crdi-At-Sx-Plus-cars-New-Delhi_e3ba8fdf-a195-420a-97b6-d6c03c61f9c3.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Diesel,5,DL8C,Automatic,17,1582,126.2,259.9,white,U2 CRDI VGT Engine,4,4,DOHC,CRDi,Yes,No,4270,1780,1630,2590,1295,1290,1320,1340,6,FWD,Power,5.3,Disc,Drum,190,10.5,Tubeless,5,400,17,Delhi,white
0,Hatchback,51276,2,Hyundai,Hyundai i20,2016,1483,Asta Option 1.2,5.13,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Asta-Option-1.2-cars-Ghaziabad_c1e1ff2e-f10b-420b-9518-c7c0d447cd44.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,DL8C,Manual,19,1197,81.83,114.7,white,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3985,1734,1505,2570,1505,1503,1066,1340,5,FWD,Power,5.2,Disc,Drum,170,13.2,Tubeless,5,295,16,Delhi,white
0,SUV,85000,1,Hyundai,Hyundai Creta,2017,1442,1.6 CRDi SX,8.25,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Crdi-Sx-cars-New-Delhi_eeb3ab02-1401-4050-929e-e6212c62b1be.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Diesel,5,DL2C,Manual,20,1582,126.2,259.9,white,U2 CRDI VGT Engine,4,4,DOHC,CRDi,Yes,No,4270,1780,1630,2590,1295,1290,1280,1340,6,FWD,Power,5.3,Disc,Drum,190,10.5,Tubeless,5,400,16,Delhi,white
0,Hatchback,75402,2,Honda,Honda Jazz,2018,1341,1.2 VX i VTEC,5.84,https://www.cardekho.com/buy-used-car-details/used-Honda-Jazz-1.2-Vx-I-Vtec-cars-Gurgaon_fd435916-3c72-4b5e-a118-dfdd4f1aa928.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,HR51,Manual,19,1199,88.7,110,brown,i-VTEC Petrol Engine,4,4,SOHC,PGM - Fi,No,No,3955,1694,1544,2530,1295,1290,1042,1340,5,FWD,Power,5.1,Disc,Drum,172,13.7,"Tubeless,Radial",5,354,15,Delhi,brown
0,Sedan,109000,1,Toyota,Toyota Corolla Altis,2014,2144,GL MT,6.65,https://www.cardekho.com/used-car-details/used-Toyota-Corolla-Altis-Gl-Mt-cars-Noida_5ee4d7eb-332d-4e07-b33a-4ac2929923f7.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,HR51,Manual,14,1798,138.03,173,white,2ZR-FE Petrol Engine,4,4,DOHC,EFI,No,No,4620,1776,1475,2700,1517,1522,1195,1650,6,FWD,Power,5.4,Disc,Disc,200,10.1,"Tubeless,Radial",4,470,16,Delhi,white
0,Sedan,34000,1,Honda,Honda Amaze,2017,5327,S Option i-VTEC,4.75,https://www.cardekho.com/used-car-details/used-Honda-Amaze-S-Option-I-vtec-cars-New-Delhi_2a329aa6-9e9f-4fc0-a52a-9d8d45fbe788.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,DL10,Manual,18,1198,86.7,109,brown,i-VTEC Petrol Engine,4,4,SOHC,MPFi,No,No,3990,1680,1505,2405,1295,1290,955,1340,5,FWD,Power,4.5,Disc,Drum,140,15,"Tubeless,Radial",4,400,19,Delhi,brown
0,Sedan,80000,2,Hyundai,Hyundai Xcent,2015,1871,1.2 Kappa SX Option,3.3,https://www.cardekho.com/used-car-details/used-Hyundai-Xcent-1.2-Kappa-Sx-Option-cars-New-Delhi_1082767a-b527-4d4c-9052-898fb142e50a.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,DL01,Manual,19,1197,82,114,others,Kappa VTVT Petrol Engine,4,4,DOHC,Direct Injection,No,No,3995,1660,1520,2425,1479,1493,1120,1340,5,FWD ,Power,4.7,Disc,Drum,172,14.2,Tubeless,4,407,15,Delhi,others
0,Sedan,60000,1,Honda,Honda Amaze,2018,6422,V CVT Diesel BSIV,6.35,https://www.cardekho.com/used-car-details/used-Honda-Amaze-V-Cvt-Diesel-Bsiv-cars-New-Delhi_9d907df6-92a1-48ed-b687-fb95c8610f2a.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Diesel,5,DL04,Automatic,24,1498,78.9,160,others,i-DTEC Diesel Engine,4,4,DOHC,CRDi,Yes,No,3995,1695,1501,2470,1295,1290,1039,1340,5,FWD,Power,4.9,Disc,Drum,140,11.27,"Tubeless,Radial",4,420,15,Delhi,others
0,SUV,60000,1,Nissan,Nissan Terrano,2014,3362,XV 110 PS,3.99,https://www.cardekho.com/used-car-details/used-Nissan-Terrano-Xv-110-Ps-cars-New-Delhi_37b9c8c0-4791-4bd8-a3f4-cdc893067402.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Diesel,5,DL12,Manual,19,1461,108.5,248,silver,K9K Diesel Engine,4,4,DOHC,CRDi,Yes,No,4331,2000,1671,2673,1560,1567,1360,1787,6,FWD,Power,5.2,Disc,Drum,165,13,Tubeless Tyres,5,475,16,Delhi,silver
0,Sedan,59000,2,Maruti,Maruti Swift Dzire,2014,4238,VXI,4.2,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Vxi-cars-New-Delhi_d15e5947-384b-4b55-85f2-fa6c4377ecdd.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,DL12,Manual,19,1197,85.8,114,white,K Series VVT Engine,4,4,DOHC,MPFI,No,No,3995,1695,1555,2430,1485,1495,970,1415,5,FWD,Power,4.8,Disc,Drum,169,12.6,"Tubeless,Radial",4,320,14,Delhi,white
0,SUV,99000,1,Ford,Ford Ecosport,2016,7356,1.5 Diesel Trend,4.6,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Diesel-Trend-cars-New-Delhi_ea1e0175-9c7b-4395-a914-0cdeed69059d.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Diesel,5,DL13,Manual,22,1498,98.96,215,white,TDCi Diesel Engine,4,4,SOHC,Direct Injection,Yes,No,3998,1765,1647,2519,1295,1290,1275,1690,5,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",5,352,14,Delhi,white
